latitude,longitude,elevation_m
8.677983335579803,77.13217450408163,116.0
8.677983335579803,77.13242241224489,116.0
8.677983335579803,77.13267032040815,110.0
8.677983335579803,77.13291822857143,110.0
8.677983335579803,77.13316613673469,110.0
8.677983335579803,77.13341404489796,105.0
8.677983335579803,77.13366195306122,105.0
8.677983335579803,77.13390986122448,105.0
8.677983335579803,77.13415776938776,110.0
8.677983335579803,77.13440567755102,110.0
8.677983335579803,77.13465358571429,110.0
8.677983335579803,77.13490149387755,110.0
8.677983335579803,77.13514940204081,115.0
8.677983335579803,77.13539731020408,115.0
8.677983335579803,77.13564521836734,115.0
8.677983335579803,77.13589312653062,121.0
8.677983335579803,77.13614103469388,121.0
8.677983335579803,77.13638894285714,121.0
8.677983335579803,77.13663685102041,121.0
8.677983335579803,77.13688475918367,121.0
8.677983335579803,77.13713266734693,121.0
8.677983335579803,77.1373805755102,121.0
8.677983335579803,77.13762848367347,123.0
8.677983335579803,77.13787639183674,123.0
8.677983335579803,77.1381243,123.0
8.67818457115961,77.12597679999999,116.0
8.67818457115961,77.12622470816325,116.0
8.67818457115961,77.12647261632652,116.0
8.67818457115961,77.12672052448978,113.0
8.67818457115961,77.12696843265306,113.0
8.67818457115961,77.12721634081632,113.0
8.67818457115961,77.12746424897958,113.0
8.67818457115961,77.12771215714285,120.0
8.67818457115961,77.12796006530611,120.0
8.67818457115961,77.12820797346937,120.0
8.67818457115961,77.12845588163265,135.0
8.67818457115961,77.1287037897959,135.0
8.67818457115961,77.12895169795918,135.0
8.67818457115961,77.12919960612244,146.0
8.67818457115961,77.1294475142857,146.0
8.67818457115961,77.12969542244898,146.0
8.67818457115961,77.12994333061224,146.0
8.67818457115961,77.13019123877551,121.0
8.67818457115961,77.13043914693877,121.0
8.67818457115961,77.13068705510203,121.0
8.67818457115961,77.1309349632653,109.0
8.67818457115961,77.13118287142856,109.0
8.67818457115961,77.13143077959184,109.0
8.67818457115961,77.1316786877551,116.0
8.67818457115961,77.13192659591836,116.0
8.67818457115961,77.13217450408163,116.0
8.67818457115961,77.13242241224489,116.0
8.67818457115961,77.13267032040815,110.0
8.67818457115961,77.13291822857143,110.0
8.67818457115961,77.13316613673469,110.0
8.67818457115961,77.13341404489796,105.0
8.67818457115961,77.13366195306122,105.0
8.67818457115961,77.13390986122448,105.0
8.67818457115961,77.13415776938776,110.0
8.67818457115961,77.13440567755102,110.0
8.67818457115961,77.13465358571429,110.0
8.67818457115961,77.13490149387755,110.0
8.67818457115961,77.13514940204081,115.0
8.67818457115961,77.13539731020408,115.0
8.67818457115961,77.13564521836734,115.0
8.67818457115961,77.13589312653062,121.0
8.67818457115961,77.13614103469388,121.0
8.67818457115961,77.13638894285714,121.0
8.67818457115961,77.13663685102041,121.0
8.67818457115961,77.13688475918367,121.0
8.67818457115961,77.13713266734693,121.0
8.67818457115961,77.1373805755102,121.0
8.67818457115961,77.13762848367347,123.0
8.67818457115961,77.13787639183674,123.0
8.67818457115961,77.1381243,123.0
8.678385806739415,77.12597679999999,130.0
8.678385806739415,77.12622470816325,130.0
8.678385806739415,77.12647261632652,130.0
8.678385806739415,77.12672052448978,133.0
8.678385806739415,77.12696843265306,133.0
8.678385806739415,77.12721634081632,133.0
8.678385806739415,77.12746424897958,133.0
8.678385806739415,77.12771215714285,123.0
8.678385806739415,77.12796006530611,123.0
8.678385806739415,77.12820797346937,123.0
8.678385806739415,77.12845588163265,127.0
8.678385806739415,77.1287037897959,127.0
8.678385806739415,77.12895169795918,127.0
8.678385806739415,77.12919960612244,131.0
8.678385806739415,77.1294475142857,131.0
8.678385806739415,77.12969542244898,131.0
8.678385806739415,77.12994333061224,131.0
8.678385806739415,77.13019123877551,115.0
8.678385806739415,77.13043914693877,115.0
8.678385806739415,77.13068705510203,115.0
8.678385806739415,77.1309349632653,108.0
8.678385806739415,77.13118287142856,108.0
8.678385806739415,77.13143077959184,108.0
8.678385806739415,77.1316786877551,110.0
8.678385806739415,77.13192659591836,110.0
8.678385806739415,77.13217450408163,110.0
8.678385806739415,77.13242241224489,110.0
8.678385806739415,77.13267032040815,110.0
8.678385806739415,77.13291822857143,110.0
8.678385806739415,77.13316613673469,110.0
8.678385806739415,77.13341404489796,113.0
8.678385806739415,77.13366195306122,113.0
8.678385806739415,77.13390986122448,113.0
8.678385806739415,77.13415776938776,110.0
8.678385806739415,77.13440567755102,110.0
8.678385806739415,77.13465358571429,110.0
8.678385806739415,77.13490149387755,110.0
8.678385806739415,77.13514940204081,114.0
8.678385806739415,77.13539731020408,114.0
8.678385806739415,77.13564521836734,114.0
8.678385806739415,77.13589312653062,110.0
8.678385806739415,77.13614103469388,110.0
8.678385806739415,77.13638894285714,110.0
8.678385806739415,77.13663685102041,110.0
8.678385806739415,77.13688475918367,117.0
8.678385806739415,77.13713266734693,117.0
8.678385806739415,77.1373805755102,117.0
8.678385806739415,77.13762848367347,133.0
8.678385806739415,77.13787639183674,133.0
8.678385806739415,77.1381243,133.0
8.67858704231922,77.12597679999999,130.0
8.67858704231922,77.12622470816325,130.0
8.67858704231922,77.12647261632652,130.0
8.67858704231922,77.12672052448978,133.0
8.67858704231922,77.12696843265306,133.0
8.67858704231922,77.12721634081632,133.0
8.67858704231922,77.12746424897958,133.0
8.67858704231922,77.12771215714285,123.0
8.67858704231922,77.12796006530611,123.0
8.67858704231922,77.12820797346937,123.0
8.67858704231922,77.12845588163265,127.0
8.67858704231922,77.1287037897959,127.0
8.67858704231922,77.12895169795918,127.0
8.67858704231922,77.12919960612244,131.0
8.67858704231922,77.1294475142857,131.0
8.67858704231922,77.12969542244898,131.0
8.67858704231922,77.12994333061224,131.0
8.67858704231922,77.13019123877551,115.0
8.67858704231922,77.13043914693877,115.0
8.67858704231922,77.13068705510203,115.0
8.67858704231922,77.1309349632653,108.0
8.67858704231922,77.13118287142856,108.0
8.67858704231922,77.13143077959184,108.0
8.67858704231922,77.1316786877551,110.0
8.67858704231922,77.13192659591836,110.0
8.67858704231922,77.13217450408163,110.0
8.67858704231922,77.13242241224489,110.0
8.67858704231922,77.13267032040815,110.0
8.67858704231922,77.13291822857143,110.0
8.67858704231922,77.13316613673469,110.0
8.67858704231922,77.13341404489796,113.0
8.67858704231922,77.13366195306122,113.0
8.67858704231922,77.13390986122448,113.0
8.67858704231922,77.13415776938776,110.0
8.67858704231922,77.13440567755102,110.0
8.67858704231922,77.13465358571429,110.0
8.67858704231922,77.13490149387755,110.0
8.67858704231922,77.13514940204081,114.0
8.67858704231922,77.13539731020408,114.0
8.67858704231922,77.13564521836734,114.0
8.67858704231922,77.13589312653062,110.0
8.67858704231922,77.13614103469388,110.0
8.67858704231922,77.13638894285714,110.0
8.67858704231922,77.13663685102041,110.0
8.67858704231922,77.13688475918367,117.0
8.67858704231922,77.13713266734693,117.0
8.67858704231922,77.1373805755102,117.0
8.67858704231922,77.13762848367347,133.0
8.67858704231922,77.13787639183674,133.0
8.67858704231922,77.1381243,133.0
8.678788277899027,77.12597679999999,130.0
8.678788277899027,77.12622470816325,130.0
8.678788277899027,77.12647261632652,130.0
8.678788277899027,77.12672052448978,133.0
8.678788277899027,77.12696843265306,133.0
8.678788277899027,77.12721634081632,133.0
8.678788277899027,77.12746424897958,133.0
8.678788277899027,77.12771215714285,123.0
8.678788277899027,77.12796006530611,123.0
8.678788277899027,77.12820797346937,123.0
8.678788277899027,77.12845588163265,127.0
8.678788277899027,77.1287037897959,127.0
8.678788277899027,77.12895169795918,127.0
8.678788277899027,77.12919960612244,131.0
8.678788277899027,77.1294475142857,131.0
8.678788277899027,77.12969542244898,131.0
8.678788277899027,77.12994333061224,131.0
8.678788277899027,77.13019123877551,115.0
8.678788277899027,77.13043914693877,115.0
8.678788277899027,77.13068705510203,115.0
8.678788277899027,77.1309349632653,108.0
8.678788277899027,77.13118287142856,108.0
8.678788277899027,77.13143077959184,108.0
8.678788277899027,77.1316786877551,110.0
8.678788277899027,77.13192659591836,110.0
8.678788277899027,77.13217450408163,110.0
8.678788277899027,77.13242241224489,110.0
8.678788277899027,77.13267032040815,110.0
8.678788277899027,77.13291822857143,110.0
8.678788277899027,77.13316613673469,110.0
8.678788277899027,77.13341404489796,113.0
8.678788277899027,77.13366195306122,113.0
8.678788277899027,77.13390986122448,113.0
8.678788277899027,77.13415776938776,110.0
8.678788277899027,77.13440567755102,110.0
8.678788277899027,77.13465358571429,110.0
8.678788277899027,77.13490149387755,110.0
8.678788277899027,77.13514940204081,114.0
8.678788277899027,77.13539731020408,114.0
8.678788277899027,77.13564521836734,114.0
8.678788277899027,77.13589312653062,110.0
8.678788277899027,77.13614103469388,110.0
8.678788277899027,77.13638894285714,110.0
8.678788277899027,77.13663685102041,110.0
8.678788277899027,77.13688475918367,117.0
8.678788277899027,77.13713266734693,117.0
8.678788277899027,77.1373805755102,117.0
8.678788277899027,77.13762848367347,133.0
8.678788277899027,77.13787639183674,133.0
8.678788277899027,77.1381243,133.0
8.678989513478832,77.12597679999999,130.0
8.678989513478832,77.12622470816325,130.0
8.678989513478832,77.12647261632652,130.0
8.678989513478832,77.12672052448978,133.0
8.678989513478832,77.12696843265306,133.0
8.678989513478832,77.12721634081632,133.0
8.678989513478832,77.12746424897958,133.0
8.678989513478832,77.12771215714285,123.0
8.678989513478832,77.12796006530611,123.0
8.678989513478832,77.12820797346937,123.0
8.678989513478832,77.12845588163265,127.0
8.678989513478832,77.1287037897959,127.0
8.678989513478832,77.12895169795918,127.0
8.678989513478832,77.12919960612244,131.0
8.678989513478832,77.1294475142857,131.0
8.678989513478832,77.12969542244898,131.0
8.678989513478832,77.12994333061224,131.0
8.678989513478832,77.13019123877551,115.0
8.678989513478832,77.13043914693877,115.0
8.678989513478832,77.13068705510203,115.0
8.678989513478832,77.1309349632653,108.0
8.678989513478832,77.13118287142856,108.0
8.678989513478832,77.13143077959184,108.0
8.678989513478832,77.1316786877551,110.0
8.678989513478832,77.13192659591836,110.0
8.678989513478832,77.13217450408163,110.0
8.678989513478832,77.13242241224489,110.0
8.678989513478832,77.13267032040815,110.0
8.678989513478832,77.13291822857143,110.0
8.678989513478832,77.13316613673469,110.0
8.678989513478832,77.13341404489796,113.0
8.678989513478832,77.13366195306122,113.0
8.678989513478832,77.13390986122448,113.0
8.678989513478832,77.13415776938776,110.0
8.678989513478832,77.13440567755102,110.0
8.678989513478832,77.13465358571429,110.0
8.678989513478832,77.13490149387755,110.0
8.678989513478832,77.13514940204081,114.0
8.678989513478832,77.13539731020408,114.0
8.678989513478832,77.13564521836734,114.0
8.678989513478832,77.13589312653062,110.0
8.678989513478832,77.13614103469388,110.0
8.678989513478832,77.13638894285714,110.0
8.678989513478832,77.13663685102041,110.0
8.678989513478832,77.13688475918367,117.0
8.678989513478832,77.13713266734693,117.0
8.678989513478832,77.1373805755102,117.0
8.678989513478832,77.13762848367347,133.0
8.678989513478832,77.13787639183674,133.0
8.678989513478832,77.1381243,133.0
8.679190749058638,77.12597679999999,148.0
8.679190749058638,77.12622470816325,148.0
8.679190749058638,77.12647261632652,148.0
8.679190749058638,77.12672052448978,127.0
8.679190749058638,77.12696843265306,127.0
8.679190749058638,77.12721634081632,127.0
8.679190749058638,77.12746424897958,127.0
8.679190749058638,77.12771215714285,116.0
8.679190749058638,77.12796006530611,116.0
8.679190749058638,77.12820797346937,116.0
8.679190749058638,77.12845588163265,114.0
8.679190749058638,77.1287037897959,114.0
8.679190749058638,77.12895169795918,114.0
8.679190749058638,77.12919960612244,111.0
8.679190749058638,77.1294475142857,111.0
8.679190749058638,77.12969542244898,111.0
8.679190749058638,77.12994333061224,111.0
8.679190749058638,77.13019123877551,110.0
8.679190749058638,77.13043914693877,110.0
8.679190749058638,77.13068705510203,110.0
8.679190749058638,77.1309349632653,111.0
8.679190749058638,77.13118287142856,111.0
8.679190749058638,77.13143077959184,111.0
8.679190749058638,77.1316786877551,110.0
8.679190749058638,77.13192659591836,110.0
8.679190749058638,77.13217450408163,110.0
8.679190749058638,77.13242241224489,110.0
8.679190749058638,77.13267032040815,112.0
8.679190749058638,77.13291822857143,112.0
8.679190749058638,77.13316613673469,112.0
8.679190749058638,77.13341404489796,115.0
8.679190749058638,77.13366195306122,115.0
8.679190749058638,77.13390986122448,115.0
8.679190749058638,77.13415776938776,114.0
8.679190749058638,77.13440567755102,114.0
8.679190749058638,77.13465358571429,114.0
8.679190749058638,77.13490149387755,114.0
8.679190749058638,77.13514940204081,106.0
8.679190749058638,77.13539731020408,106.0
8.679190749058638,77.13564521836734,106.0
8.679190749058638,77.13589312653062,119.0
8.679190749058638,77.13614103469388,119.0
8.679190749058638,77.13638894285714,119.0
8.679190749058638,77.13663685102041,119.0
8.679190749058638,77.13688475918367,133.0
8.679190749058638,77.13713266734693,133.0
8.679190749058638,77.1373805755102,133.0
8.679190749058638,77.13762848367347,144.0
8.679190749058638,77.13787639183674,144.0
8.679190749058638,77.1381243,144.0
8.679391984638444,77.12597679999999,148.0
8.679391984638444,77.12622470816325,148.0
8.679391984638444,77.12647261632652,148.0
8.679391984638444,77.12672052448978,127.0
8.679391984638444,77.12696843265306,127.0
8.679391984638444,77.12721634081632,127.0
8.679391984638444,77.12746424897958,127.0
8.679391984638444,77.12771215714285,116.0
8.679391984638444,77.12796006530611,116.0
8.679391984638444,77.12820797346937,116.0
8.679391984638444,77.12845588163265,114.0
8.679391984638444,77.1287037897959,114.0
8.679391984638444,77.12895169795918,114.0
8.679391984638444,77.12919960612244,111.0
8.679391984638444,77.1294475142857,111.0
8.679391984638444,77.12969542244898,111.0
8.679391984638444,77.12994333061224,111.0
8.679391984638444,77.13019123877551,110.0
8.679391984638444,77.13043914693877,110.0
8.679391984638444,77.13068705510203,110.0
8.679391984638444,77.1309349632653,111.0
8.679391984638444,77.13118287142856,111.0
8.679391984638444,77.13143077959184,111.0
8.679391984638444,77.1316786877551,110.0
8.679391984638444,77.13192659591836,110.0
8.679391984638444,77.13217450408163,110.0
8.679391984638444,77.13242241224489,110.0
8.679391984638444,77.13267032040815,112.0
8.679391984638444,77.13291822857143,112.0
8.679391984638444,77.13316613673469,112.0
8.679391984638444,77.13341404489796,115.0
8.679391984638444,77.13366195306122,115.0
8.679391984638444,77.13390986122448,115.0
8.679391984638444,77.13415776938776,114.0
8.679391984638444,77.13440567755102,114.0
8.679391984638444,77.13465358571429,114.0
8.679391984638444,77.13490149387755,114.0
8.679391984638444,77.13514940204081,106.0
8.679391984638444,77.13539731020408,106.0
8.679391984638444,77.13564521836734,106.0
8.679391984638444,77.13589312653062,119.0
8.679391984638444,77.13614103469388,119.0
8.679391984638444,77.13638894285714,119.0
8.679391984638444,77.13663685102041,119.0
8.679391984638444,77.13688475918367,133.0
8.679391984638444,77.13713266734693,133.0
8.679391984638444,77.1373805755102,133.0
8.679391984638444,77.13762848367347,144.0
8.679391984638444,77.13787639183674,144.0
8.679391984638444,77.1381243,144.0
8.67959322021825,77.12597679999999,148.0
8.67959322021825,77.12622470816325,148.0
8.67959322021825,77.12647261632652,148.0
8.67959322021825,77.12672052448978,127.0
8.67959322021825,77.12696843265306,127.0
8.67959322021825,77.12721634081632,127.0
8.67959322021825,77.12746424897958,127.0
8.67959322021825,77.12771215714285,116.0
8.67959322021825,77.12796006530611,116.0
8.67959322021825,77.12820797346937,116.0
8.67959322021825,77.12845588163265,114.0
8.67959322021825,77.1287037897959,114.0
8.67959322021825,77.12895169795918,114.0
8.67959322021825,77.12919960612244,111.0
8.67959322021825,77.1294475142857,111.0
8.67959322021825,77.12969542244898,111.0
8.67959322021825,77.12994333061224,111.0
8.67959322021825,77.13019123877551,110.0
8.67959322021825,77.13043914693877,110.0
8.67959322021825,77.13068705510203,110.0
8.67959322021825,77.1309349632653,111.0
8.67959322021825,77.13118287142856,111.0
8.67959322021825,77.13143077959184,111.0
8.67959322021825,77.1316786877551,110.0
8.67959322021825,77.13192659591836,110.0
8.67959322021825,77.13217450408163,110.0
8.67959322021825,77.13242241224489,110.0
8.67959322021825,77.13267032040815,112.0
8.67959322021825,77.13291822857143,112.0
8.67959322021825,77.13316613673469,112.0
8.67959322021825,77.13341404489796,115.0
8.67959322021825,77.13366195306122,115.0
8.67959322021825,77.13390986122448,115.0
8.67959322021825,77.13415776938776,114.0
8.67959322021825,77.13440567755102,114.0
8.67959322021825,77.13465358571429,114.0
8.67959322021825,77.13490149387755,114.0
8.67959322021825,77.13514940204081,106.0
8.67959322021825,77.13539731020408,106.0
8.67959322021825,77.13564521836734,106.0
8.67959322021825,77.13589312653062,119.0
8.67959322021825,77.13614103469388,119.0
8.67959322021825,77.13638894285714,119.0
8.67959322021825,77.13663685102041,119.0
8.67959322021825,77.13688475918367,133.0
8.67959322021825,77.13713266734693,133.0
8.67959322021825,77.1373805755102,133.0
8.67959322021825,77.13762848367347,144.0
8.67959322021825,77.13787639183674,144.0
8.67959322021825,77.1381243,144.0
8.679794455798055,77.12597679999999,148.0
8.679794455798055,77.12622470816325,148.0
8.679794455798055,77.12647261632652,148.0
8.679794455798055,77.12672052448978,127.0
8.679794455798055,77.12696843265306,127.0
8.679794455798055,77.12721634081632,127.0
8.679794455798055,77.12746424897958,127.0
8.679794455798055,77.12771215714285,116.0
8.679794455798055,77.12796006530611,116.0
8.679794455798055,77.12820797346937,116.0
8.679794455798055,77.12845588163265,114.0
8.679794455798055,77.1287037897959,114.0
8.679794455798055,77.12895169795918,114.0
8.679794455798055,77.12919960612244,111.0
8.679794455798055,77.1294475142857,111.0
8.679794455798055,77.12969542244898,111.0
8.679794455798055,77.12994333061224,111.0
8.679794455798055,77.13019123877551,110.0
8.679794455798055,77.13043914693877,110.0
8.679794455798055,77.13068705510203,110.0
8.679794455798055,77.1309349632653,111.0
8.679794455798055,77.13118287142856,111.0
8.679794455798055,77.13143077959184,111.0
8.679794455798055,77.1316786877551,110.0
8.679794455798055,77.13192659591836,110.0
8.679794455798055,77.13217450408163,110.0
8.679794455798055,77.13242241224489,110.0
8.679794455798055,77.13267032040815,112.0
8.679794455798055,77.13291822857143,112.0
8.679794455798055,77.13316613673469,112.0
8.679794455798055,77.13341404489796,115.0
8.679794455798055,77.13366195306122,115.0
8.679794455798055,77.13390986122448,115.0
8.679794455798055,77.13415776938776,114.0
8.679794455798055,77.13440567755102,114.0
8.679794455798055,77.13465358571429,114.0
8.679794455798055,77.13490149387755,114.0
8.679794455798055,77.13514940204081,106.0
8.679794455798055,77.13539731020408,106.0
8.679794455798055,77.13564521836734,106.0
8.679794455798055,77.13589312653062,119.0
8.679794455798055,77.13614103469388,119.0
8.679794455798055,77.13638894285714,119.0
8.679794455798055,77.13663685102041,119.0
8.679794455798055,77.13688475918367,133.0
8.679794455798055,77.13713266734693,133.0
8.679794455798055,77.1373805755102,133.0
8.679794455798055,77.13762848367347,144.0
8.679794455798055,77.13787639183674,144.0
8.679794455798055,77.1381243,144.0
8.679995691377862,77.12597679999999,148.0
8.679995691377862,77.12622470816325,148.0
8.679995691377862,77.12647261632652,148.0
8.679995691377862,77.12672052448978,127.0
8.679995691377862,77.12696843265306,127.0
8.679995691377862,77.12721634081632,127.0
8.679995691377862,77.12746424897958,127.0
8.679995691377862,77.12771215714285,116.0
8.679995691377862,77.12796006530611,116.0
8.679995691377862,77.12820797346937,116.0
8.679995691377862,77.12845588163265,114.0
8.679995691377862,77.1287037897959,114.0
8.679995691377862,77.12895169795918,114.0
8.679995691377862,77.12919960612244,111.0
8.679995691377862,77.1294475142857,111.0
8.679995691377862,77.12969542244898,111.0
8.679995691377862,77.12994333061224,111.0
8.679995691377862,77.13019123877551,110.0
8.679995691377862,77.13043914693877,110.0
8.679995691377862,77.13068705510203,110.0
8.679995691377862,77.1309349632653,111.0
8.679995691377862,77.13118287142856,111.0
8.679995691377862,77.13143077959184,111.0
8.679995691377862,77.1316786877551,110.0
8.679995691377862,77.13192659591836,110.0
8.679995691377862,77.13217450408163,110.0
8.679995691377862,77.13242241224489,110.0
8.679995691377862,77.13267032040815,112.0
8.679995691377862,77.13291822857143,112.0
8.679995691377862,77.13316613673469,112.0
8.679995691377862,77.13341404489796,115.0
8.679995691377862,77.13366195306122,115.0
8.679995691377862,77.13390986122448,115.0
8.679995691377862,77.13415776938776,114.0
8.679995691377862,77.13440567755102,114.0
8.679995691377862,77.13465358571429,114.0
8.679995691377862,77.13490149387755,114.0
8.679995691377862,77.13514940204081,106.0
8.679995691377862,77.13539731020408,106.0
8.679995691377862,77.13564521836734,106.0
8.679995691377862,77.13589312653062,119.0
8.679995691377862,77.13614103469388,119.0
8.679995691377862,77.13638894285714,119.0
8.679995691377862,77.13663685102041,119.0
8.679995691377862,77.13688475918367,133.0
8.679995691377862,77.13713266734693,133.0
8.679995691377862,77.1373805755102,133.0
8.679995691377862,77.13762848367347,144.0
8.679995691377862,77.13787639183674,144.0
8.679995691377862,77.1381243,144.0
8.680196926957667,77.12597679999999,128.0
8.680196926957667,77.12622470816325,128.0
8.680196926957667,77.12647261632652,128.0
8.680196926957667,77.12672052448978,126.0
8.680196926957667,77.12696843265306,126.0
8.680196926957667,77.12721634081632,126.0
8.680196926957667,77.12746424897958,126.0
8.680196926957667,77.12771215714285,119.0
8.680196926957667,77.12796006530611,119.0
8.680196926957667,77.12820797346937,119.0
8.680196926957667,77.12845588163265,106.0
8.680196926957667,77.1287037897959,106.0
8.680196926957667,77.12895169795918,106.0
8.680196926957667,77.12919960612244,107.0
8.680196926957667,77.1294475142857,107.0
8.680196926957667,77.12969542244898,107.0
8.680196926957667,77.12994333061224,107.0
8.680196926957667,77.13019123877551,110.0
8.680196926957667,77.13043914693877,110.0
8.680196926957667,77.13068705510203,110.0
8.680196926957667,77.1309349632653,109.0
8.680196926957667,77.13118287142856,109.0
8.680196926957667,77.13143077959184,109.0
8.680196926957667,77.1316786877551,111.0
8.680196926957667,77.13192659591836,111.0
8.680196926957667,77.13217450408163,111.0
8.680196926957667,77.13242241224489,111.0
8.680196926957667,77.13267032040815,115.0
8.680196926957667,77.13291822857143,115.0
8.680196926957667,77.13316613673469,115.0
8.680196926957667,77.13341404489796,124.0
8.680196926957667,77.13366195306122,124.0
8.680196926957667,77.13390986122448,124.0
8.680196926957667,77.13415776938776,121.0
8.680196926957667,77.13440567755102,121.0
8.680196926957667,77.13465358571429,121.0
8.680196926957667,77.13490149387755,121.0
8.680196926957667,77.13514940204081,124.0
8.680196926957667,77.13539731020408,124.0
8.680196926957667,77.13564521836734,124.0
8.680196926957667,77.13589312653062,139.0
8.680196926957667,77.13614103469388,139.0
8.680196926957667,77.13638894285714,139.0
8.680196926957667,77.13663685102041,139.0
8.680196926957667,77.13688475918367,153.0
8.680196926957667,77.13713266734693,153.0
8.680196926957667,77.1373805755102,153.0
8.680196926957667,77.13762848367347,175.0
8.680196926957667,77.13787639183674,175.0
8.680196926957667,77.1381243,175.0
8.680398162537474,77.12597679999999,128.0
8.680398162537474,77.12622470816325,128.0
8.680398162537474,77.12647261632652,128.0
8.680398162537474,77.12672052448978,126.0
8.680398162537474,77.12696843265306,126.0
8.680398162537474,77.12721634081632,126.0
8.680398162537474,77.12746424897958,126.0
8.680398162537474,77.12771215714285,119.0
8.680398162537474,77.12796006530611,119.0
8.680398162537474,77.12820797346937,119.0
8.680398162537474,77.12845588163265,106.0
8.680398162537474,77.1287037897959,106.0
8.680398162537474,77.12895169795918,106.0
8.680398162537474,77.12919960612244,107.0
8.680398162537474,77.1294475142857,107.0
8.680398162537474,77.12969542244898,107.0
8.680398162537474,77.12994333061224,107.0
8.680398162537474,77.13019123877551,110.0
8.680398162537474,77.13043914693877,110.0
8.680398162537474,77.13068705510203,110.0
8.680398162537474,77.1309349632653,109.0
8.680398162537474,77.13118287142856,109.0
8.680398162537474,77.13143077959184,109.0
8.680398162537474,77.1316786877551,111.0
8.680398162537474,77.13192659591836,111.0
8.680398162537474,77.13217450408163,111.0
8.680398162537474,77.13242241224489,111.0
8.680398162537474,77.13267032040815,115.0
8.680398162537474,77.13291822857143,115.0
8.680398162537474,77.13316613673469,115.0
8.680398162537474,77.13341404489796,124.0
8.680398162537474,77.13366195306122,124.0
8.680398162537474,77.13390986122448,124.0
8.680398162537474,77.13415776938776,121.0
8.680398162537474,77.13440567755102,121.0
8.680398162537474,77.13465358571429,121.0
8.680398162537474,77.13490149387755,121.0
8.680398162537474,77.13514940204081,124.0
8.680398162537474,77.13539731020408,124.0
8.680398162537474,77.13564521836734,124.0
8.680398162537474,77.13589312653062,139.0
8.680398162537474,77.13614103469388,139.0
8.680398162537474,77.13638894285714,139.0
8.680398162537474,77.13663685102041,139.0
8.680398162537474,77.13688475918367,153.0
8.680398162537474,77.13713266734693,153.0
8.680398162537474,77.1373805755102,153.0
8.680398162537474,77.13762848367347,175.0
8.680398162537474,77.13787639183674,175.0
